"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","SUAREZ, VANINA","2"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","RUIZ, MAXIMIO EDMUNDO","3"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","PARNAS, ALEJANDRO ISRAEL volver","4"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL SUPLENTE","DIAZ, JAIME MARIO","1"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL SUPLENTE","DOMINGUEZ ARMOA, MAURA ALICE "MAGUNA"","2"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL SUPLENTE","GIMENEZ, MAFALDA DEL CARMEN "COTY" volver","3"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","PEREZ LEIROS, GUSTAVO ARIEL         volver","1"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","GONGORA, SERGIO ORESTES","1"
"ALIANZA CAMBIEMOS","503","A - CAMBIA SANTIAGO","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","RUIZ, GRISELDA DEL JESUS volver","2"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","POSSE, RODRIGO","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","SCARAFFIA, FELICITAS","2"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","CEJAS, CARLOS","3"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL TITULAR","JUAREZ FANTONI, CLAUDIA volver","4"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL SUPLENTE","MONTOTO, FERNANDO","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL SUPLENTE","SALOMON, SILVIA","2"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","DIPUTADO NACIONAL SUPLENTE","ALBARRACIN, OSCAR volver","3"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","BECKER, RAMON LISANDRO volver","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","CORBALAN ORBUJ, GRACIELA ANAHI","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","ECHAZARRETA, JUAN MANUEL "VASCO"    volver","2"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","JOZAMI, MAXIMILIANO","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","FAVORETTI, ANISA EDITH","2"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","DOMINGUEZ, MILTON ADRIAN","3"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","PEREYRA, LUCRECIA IRENE volver","4"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","CARRASCOSA, HECTOR ADRIAN","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","LOBO, MARIA CRISTINA "YOYI"","2"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","REYNOSO, ALVARO FABIA•N "CHINGA"    volver","3"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","DIAZ ALOMO, EDUARDO MAXIMILIANO     volver","1"
"ALIANZA CAMBIEMOS","503","M - JUNTOS PODEMOS","SANTIAGO DEL ESTERO","PARLAMENTARIO MERCOSUR DISTRITO","BASUALDO, NICOLAS ALFONSO","1"
